spotify_url	song	url	label	note
https://open.spotify.com/track/6gQUbFwwdYXlKdmqRoWKJe	Aerosmith - Dude (Looks Like A Lady)	https://music.youtube.com/watch?v=Qs97ZmUeUa4	correct	official audio, title, artist and duration match
https://open.spotify.com/track/0rmGAIH9LNJewFw7nKzZnc	Bon Jovi - You Give Love A Bad Name	https://music.youtube.com/watch?v=Aqc3VTpz9HQ	correct	official audio, title, artist and duration match
https://open.spotify.com/track/6KTv0Z8BmVqM7DPxbGzpVC	KISS - Rock And Roll All Nite	https://music.youtube.com/watch?v=f-S3X2saSwM	correct	official audio on Greatest Kiss, 1 s off
https://open.spotify.com/track/72hcFp4tYkd3dbNA9dZ3Pv	Bon Jovi - Bad Medicine	https://music.youtube.com/watch?v=AfI1QznxY5c	correct	official audio
https://open.spotify.com/track/1UBQ5GK8JaQjm5VbkBZY66	ZZ Top - Sharp Dressed Man - 2008 Remaster	https://music.youtube.com/watch?v=PAyOcwZggnA	correct	official audio, title, artist and duration match
https://open.spotify.com/track/2QfiRTz5Yc8DdShCxG1tB2	Chuck Berry - Johnny B. Goode	https://music.youtube.com/watch?v=uFeZ_x--aRg	correct	official audio, title, artist and duration match
https://open.spotify.com/track/43DeSV93pJPT4lCZaWZ6b1	Thin Lizzy - The Boys Are Back In Town	https://music.youtube.com/watch?v=56b4TTT609c	correct	official audio
https://open.spotify.com/track/7ptv3yXdBWwzO7rVA62rwy	Van Halen - (Oh) Pretty Woman - 2015 Remaster	https://music.youtube.com/watch?v=3z1CdiWQLqE	correct	official 2015 remaster
https://open.spotify.com/track/4DMKwE2E2iYDKY01C335Uw	Kansas - Carry on Wayward Son	https://music.youtube.com/watch?v=tz6u9suVNlY	correct	official audio, title, artist and duration match
https://open.spotify.com/track/06qEGQMavekDfu9fVsFAMz	The Black Jets - I Love Rock 'n' Roll	https://music.youtube.com/watch?v=91TtnoYnTZM	correct	official audio, title, artist and duration match
https://open.spotify.com/track/2PzU4IB8Dr6mxV3lHuaG34	The Rolling Stones - (I Can't Get No) Satisfaction - Mono	https://music.youtube.com/watch?v=eUpb-ALfUzc	correct	official audio, title, artist and duration match
https://open.spotify.com/track/4PRGxHpCpF2yoOHYKQIEwD	Led Zeppelin - Rock and Roll - Remaster	https://music.youtube.com/watch?v=SRQ7-eSGBWc	correct	official audio, title, artist and duration match
https://open.spotify.com/track/0rFWuqFgHAfuzE8uSB9TWR	Guns N' Roses - Live And Let Die	https://music.youtube.com/watch?v=RywqQ_AKB9M	correct	official audio, title, artist and duration match
https://open.spotify.com/track/4gMgiXfqyzZLMhsksGmbQV	Pink Floyd - Another Brick in the Wall, Pt. 2	https://music.youtube.com/watch?v=Ey8gm1W-e1Y	correct	official audio, title, artist and duration match
https://open.spotify.com/track/2d4e45fmUnguxh6yqC7gNT	AC/DC - Dirty Deeds Done Dirt Cheap	https://music.youtube.com/watch?v=UIE4UjBtx-o	correct	official audio, title, artist and duration match
https://open.spotify.com/track/1gzIbdFnGJ226LTl0Cn2SX	Billy Idol - White Wedding - Pt. 1	https://music.youtube.com/watch?v=o5oTrvdNoP4	correct	official audio, title, artist and duration match
https://open.spotify.com/track/71SvEDmsOwIWw1IozsZoMA	Journey - Any Way You Want It	https://www.youtube.com/watch?v=mSEzrgql-Zs	correct	7clouds lyrics upload, 1 s off
https://open.spotify.com/track/6kooDsorCpWVMGc994XjWN	Ram Jam - Black Betty	https://music.youtube.com/watch?v=wWk-uDrGxL0	correct	official audio, title, artist and duration match
https://open.spotify.com/track/5NLuC70kZQv8q34QyQa1DP	Beastie Boys - Fight For Your Right	https://music.youtube.com/watch?v=pYoN9OraOWM	correct	official audio, title, artist and duration match
https://open.spotify.com/track/1brpdmqkx3kSxyqzqXfW7J	KISS - Heaven's On Fire	https://music.youtube.com/watch?v=gyV50S1a9uY	correct	official audio, title, artist and duration match
https://open.spotify.com/track/0X1sqQ652p1sceKM2nJlIJ	Bon Jovi - Runaway	https://music.youtube.com/watch?v=kb2DgAF3egQ	correct	official audio, title, artist and duration match
https://open.spotify.com/track/5u5F7qLDvZjBSktaDp4HxB	AC/DC - Moneytalks	https://music.youtube.com/watch?v=iaaRYZPu9dc	correct	official audio, title, artist and duration match
https://open.spotify.com/track/0dOg1ySSI7NkpAe89Zo0b9	Bruce Springsteen - Born in the U.S.A.	https://music.youtube.com/watch?v=tRx212PUa4g	correct	official audio, title, artist and duration match
https://open.spotify.com/track/4TIJ7zSBNejpoIPaWpWRKc	Billy Idol - Rebel Yell	https://music.youtube.com/watch?v=seHlHzYpWBU	correct	official audio, title, artist and duration match
https://open.spotify.com/track/1HOMkjp0nHMaTnfAkslCQj	The Knack - My Sharona	https://music.youtube.com/watch?v=ZR-3r5Z9kqw	correct	official audio, title, artist and duration match
https://open.spotify.com/track/24NwBd5vZ2CK8VOQVnqdxr	Aerosmith - Sweet Emotion	https://music.youtube.com/watch?v=15aa3WIHk5M	correct	official audio, title, artist and duration match
https://open.spotify.com/track/0HVQuuXGAcQ2P5mBN521ae	Black Sabbath - War Pigs	https://music.youtube.com/watch?v=bc5Nk1DXyEY	correct	official audio, title, artist and duration match
https://open.spotify.com/track/2AmEv442DGwSxMGZ9XEvBA	Def Leppard - Rock Of Ages	https://music.youtube.com/watch?v=fTAOLmEba4I	correct	official audio
https://open.spotify.com/track/3MODES4TNtygekLl146Dxd	Led Zeppelin - Ramble On - 1990 Remaster	https://www.youtube.com/watch?v=5GX5IbHbE8M	unsure	fan upload of the remaster, 6 s longer
https://open.spotify.com/track/70YvYr2hGlS01bKRIho1HM	ZZ Top - La Grange - 2005 Remaster	https://music.youtube.com/watch?v=bSt4myecN_c	correct	official audio, title, artist and duration match
https://open.spotify.com/track/4BP3uh0hFLFRb5cjsgLqDh	Creedence Clearwater Revival - Fortunate Son	https://music.youtube.com/watch?v=r5NzAksjfDI	correct	official audio, title, artist and duration match
https://open.spotify.com/track/2RlgNHKcydI9sayD2Df2xp	Electric Light Orchestra - Mr. Blue Sky	https://music.youtube.com/watch?v=wuJIqmha2Hk	correct	official audio on a compilation, same length
https://open.spotify.com/track/7i6r9KotUPQg3ozKKgEPIN	The White Stripes - Seven Nation Army	https://music.youtube.com/watch?v=D_QLxj8jCF0	correct	official audio, title, artist and duration match
https://open.spotify.com/track/3Cx4yrFaX8CeHwBMReOWXI	Billy Joel - We Didn't Start the Fire	https://music.youtube.com/watch?v=55q6jrfBDdk	correct	official audio, title, artist and duration match
https://open.spotify.com/track/7BY005dacJkbO6EPiOh2wb	The Animals - House Of The Rising Sun	https://music.youtube.com/watch?v=MJkr0DWbhTk	correct	official audio, title, artist and duration match
https://open.spotify.com/track/1fDsrQ23eTAVFElUMaf38X	Don McLean - American Pie	https://music.youtube.com/watch?v=iX_TFkut1PM	correct	official audio, title, artist and duration match
https://open.spotify.com/track/57JVGBtBLCfHw2muk5416J	Queen - Another One Bites The Dust - Remastered 2011	https://music.youtube.com/watch?v=b72gdhV_rXM	correct	official audio
https://open.spotify.com/track/5zA8vzDGqPl2AzZkEYQGKh	Billy Joel - Uptown Girl	https://music.youtube.com/watch?v=H6M0EulApMM	correct	official audio, title, artist and duration match
https://open.spotify.com/track/3YRCqOhFifThpSRFJ1VWFM	Guns N' Roses - November Rain	https://music.youtube.com/watch?v=y6lfK3bH4z8	correct	official audio, title, artist and duration match
https://open.spotify.com/track/7gREIuHognJFspylIDJ94p	Billy Joel - Vienna	https://music.youtube.com/watch?v=irl89Gmcv8c	correct	official audio, title, artist and duration match
https://open.spotify.com/track/78WVLOP9pN0G3gRLFy1rAa	Billy Joel - Piano Man	https://music.youtube.com/watch?v=LLbew85exp0	correct	official audio, same length
https://open.spotify.com/track/790YJcgHlN3SaosQCHlWzn	Queen - Love Of My Life - Remastered 2011	https://music.youtube.com/watch?v=_IL77qFKgRw	correct	official audio
https://open.spotify.com/track/1Gg14U26oq94uWcG7khccX	Billy Joel - An Innocent Man	https://music.youtube.com/watch?v=zx9-3On46-c	correct	official audio, title, artist and duration match
https://open.spotify.com/track/1kiNatIrwDusOZfR29W0LJ	Michael Jackson - Man in the Mirror - 2012 Remaster	https://www.youtube.com/watch?v=XQ4mcSyhKlo	correct	fan upload with Spanish subtitles, same length
https://open.spotify.com/track/3qT4bUD1MaWpGrTwcvguhb	Led Zeppelin - Black Dog - Remaster	https://www.youtube.com/watch?v=BNIufp5fzEk	correct	fan upload of the remaster, 1 s off
https://open.spotify.com/track/0hCB0YR03f6AmQaHbwWDe8	Led Zeppelin - Whole Lotta Love - 1990 Remaster	https://music.youtube.com/watch?v=0bcIjILqORM	correct	official remaster, 2 s off
https://open.spotify.com/track/2G7woUgHMt6QBU7esQ5rsL	Led Zeppelin - Immigrant Song - Remaster	https://music.youtube.com/watch?v=5eHkjPCGXKQ	correct	official remaster
https://open.spotify.com/track/08nVwMJvWeJwwc9pSd74wO	Fastway - Say What You Will	https://music.youtube.com/watch?v=S-iHK0xTneg	correct	official audio, title, artist and duration match
https://open.spotify.com/track/1Q92pr5ZjhaOfNTvrjYLnE	Extreme - Get The Funk Out	https://music.youtube.com/watch?v=8Dsz4TpIRvI	correct	official audio
https://open.spotify.com/track/1cItNpcJskTVETprljc7HV	Extreme - Hole Hearted	https://music.youtube.com/watch?v=fu7vlU0Quow	correct	official audio on the same album's deluxe edition, 4 s longer
https://open.spotify.com/track/1iW2ktyrQHNKZwFTvgP0Ta	Deep Purple - Burn - Remastered 2004	https://www.youtube.com/watch?v=LCnebZnysmI	correct	fan upload, same length
https://open.spotify.com/track/0SEd8AUWG3j4YFsFEVmGjW	Judas Priest - Hell Bent for Leather	https://music.youtube.com/watch?v=OwUpV1_tteY	correct	official audio, title, artist and duration match
https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7	Queen - Don't Stop Me Now - Remastered 2011	https://www.youtube.com/watch?v=PmyuL0o3g40	correct	fan upload of the remaster, same length
https://open.spotify.com/track/4O4Z8VFczL8MxIOmqVWc1b	Kenny Loggins - Footloose	https://www.youtube.com/watch?v=FDMHZFJnk2s	unsure	lyrics upload, 8 s longer
https://open.spotify.com/track/64VP3skE86iTvdOlbzuIcO	Jerry Lee Lewis - Great Balls Of Fire	https://music.youtube.com/watch?v=ytvHi5VXCdw	correct	official audio, title, artist and duration match
https://open.spotify.com/track/1nQRg9q9uwALGzouOX5OyQ	Queen - Radio Ga Ga - Remastered 2011	https://www.youtube.com/watch?v=9kGqkHWrA8Y	unsure	fan upload labelled 'Remastered - 2021', 4 s shorter; Spotify is the 2011 remaster
https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn	Queen - We Will Rock You - Remastered 2011	https://music.youtube.com/watch?v=6eCIQSHY8UI	correct	official audio
https://open.spotify.com/track/3uMmllZo1AfoEnVT4ENCD3	Deep Purple - Highway Star - Remastered 2012	https://www.youtube.com/watch?v=Wr9ie2J2690	correct	fan upload, 1 s off
https://open.spotify.com/track/3c7Ctlw9MKlIQPxRH3fOTt	Michael Jackson - Man in the Mirror - 2012 Remaster	https://www.youtube.com/watch?v=XQ4mcSyhKlo	correct	fan upload with Spanish subtitles, same length
https://open.spotify.com/track/5MMnwYs0hIxkENRsbkWJ2G	Deep Purple - Smoke On The Water - Remastered 2012	https://music.youtube.com/watch?v=dkRi0jJOFmo	correct	official 2012 remaster, same length
https://open.spotify.com/track/19Hqfd3qkMkvBB6MsFt8o6	Status Quo - Caroline	https://music.youtube.com/watch?v=69YERtGeX6A	correct	official audio, 3 s off
https://open.spotify.com/track/2gSNBigeWMVtY3QBIvPAEc	Michael Jackson - Bad - 2012 Remaster	https://www.youtube.com/watch?v=aVMtACPiT0E	correct	fan upload of the 2012 remaster, 2 s off
https://open.spotify.com/track/5sICkBXVmaCQk5aISGR3x1	Metallica - Enter Sandman	https://music.youtube.com/watch?v=CHIWNDAwTqQ	correct	official audio, title, artist and duration match
https://open.spotify.com/track/6xdLJrVj4vIXwhuG8TMopk	Queen - Crazy Little Thing Called Love - Remastered 2011	https://music.youtube.com/watch?v=ARwcMqXz4Zc	correct	official audio
https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv	Queen - Bohemian Rhapsody - Remastered 2011	https://music.youtube.com/watch?v=BSTsnWoslP4	correct	official audio
https://open.spotify.com/track/0gucTLf7trAf37Ua1uAyAu	Nirvana - Smells Like Teen Spirit - Remastered	https://www.youtube.com/watch?v=69Wqhhun5_o	correct	7clouds lyrics upload, same length
https://open.spotify.com/track/5S126DaCBZ8z6yh7B1Lszr	Deep Purple - Space Truckin' - Remastered 2012	https://music.youtube.com/watch?v=iznf49vOgJs	unsure	official 2024 Remaster; Spotify is the 2012 Remaster
https://open.spotify.com/track/3mRM4NM8iO7UBqrSigCQFH	"Bee Gees - Stayin' Alive - From ""Saturday Night Fever"" Soundtrack"	https://music.youtube.com/watch?v=GbsFCYEJGZ0	correct	official audio, same length
https://open.spotify.com/track/0PdM2a6oIjqepoEfcJo0RO	Def Leppard - Pour Some Sugar On Me - Remastered 2017	https://music.youtube.com/watch?v=eiOIDqRKo0Y	correct	official audio, title, artist and duration match
https://open.spotify.com/track/5T7ywazdGIydr6JCW6t02j	Michael Jackson - Smooth Criminal - 2012 Remaster	https://www.youtube.com/watch?v=zjumtUhhGrg	unsure	lyrics upload of the 2012 remaster (GOAL lists it unsure)
https://open.spotify.com/track/2HHtWyy5CgaQbC7XSoOb0e	Survivor - Eye of the Tiger	https://music.youtube.com/watch?v=S-LO6dctBms	correct	official audio, title, artist and duration match
https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x	Queen - Under Pressure - Remastered 2011	https://www.youtube.com/watch?v=kVmCYFB3Q-w	unsure	fan upload, 5 s shorter
https://open.spotify.com/track/4JfuiOWlWCkjP6OKurHjSn	Aerosmith - Walk This Way	https://music.youtube.com/watch?v=gkWCLjxQqjU	correct	official audio, title, artist and duration match
https://open.spotify.com/track/5e3YOg6fIkP0wD5TyxcHOH	Living Colour - Cult of Personality	https://music.youtube.com/watch?v=S3_Pm1Yn0tA	correct	official audio on the EP
https://open.spotify.com/track/2IOkw6dxIF2rfBRu5pUmc5	Black Eyed Peas - Now Generation	https://music.youtube.com/watch?v=eCrrgBwKPhs	correct	official audio
https://open.spotify.com/track/0G21yYKMZoHa30cYVi1iA8	Guns N' Roses - Welcome To The Jungle	https://music.youtube.com/watch?v=0CNPR2qNzxk	correct	official audio, title, artist and duration match
https://open.spotify.com/track/7nemcVsXVFZF01iqpIIo2Y	AC/DC - It's a Long Way to the Top (If You Wanna Rock 'N' Roll)	https://music.youtube.com/watch?v=vj_rvLVpqg8	correct	official audio, title, artist and duration match
https://open.spotify.com/track/1QEEqeFIZktqIpPI4jSVSF	Boston - More Than a Feeling	https://music.youtube.com/watch?v=ufQUxoidxkM	correct	official audio, title, artist and duration match
https://open.spotify.com/track/5EWPGh7jbTNO2wakv8LjUI	Lynyrd Skynyrd - Free Bird	https://music.youtube.com/watch?v=IGLVMBTIAPE	unsure	official song but 12 s longer than Spotify (559 vs 547)
https://open.spotify.com/track/5HuaHij4kVpfEVv93MYCeW	The Highwomen - Crowded Table	https://www.youtube.com/watch?v=ubNY-CPAp_I	correct	official audio video, 2 s off
https://open.spotify.com/track/2U15ix0JMkQY8EsxneUfyL	Noah Kahan - You’re Gonna Go Far (with Brandi Carlile)	https://music.youtube.com/watch?v=S9NRNkx7g3w	correct	official audio, title, artist and duration match
https://open.spotify.com/track/3d9DChrdc6BOeFsbrZ3Is0	Red Hot Chili Peppers - Under the Bridge	https://music.youtube.com/watch?v=4UnU3r0M3zg	correct	official audio, title, artist and duration match
https://open.spotify.com/track/6jeIbpsYPF0CTId7QrLLer	Brandi Carlile - The Mother	https://music.youtube.com/watch?v=bbco7q5_iiI	correct	official audio, title, artist and duration match
https://open.spotify.com/track/3bVFS7hCCgwqmkCeVpxVZc	Brandi Carlile - Human (feat. Jon Hopkins) - Sad Gay Version	https://music.youtube.com/watch?v=QdPNHVy1mR0	correct	official audio of the Sad Gay Version
https://open.spotify.com/track/0EKBV6GybPtALXUgWqWrym	Brandi Carlile - The Story	https://music.youtube.com/watch?v=Kpp7wgKWYl0	correct	official audio, title, artist and duration match
https://open.spotify.com/track/18k8IlS52uxRWObykDUZFG	Brandi Carlile - The Joke	https://music.youtube.com/watch?v=m1TpOPbYDyE	correct	official audio, title, artist and duration match
https://open.spotify.com/track/61X73CJcpwGIxgQgKEXbw0	Brandi Carlile - You and Me On The Rock (feat. Lucius)	https://music.youtube.com/watch?v=-Oq_QV95w_0	correct	official audio, title, artist and duration match
https://open.spotify.com/track/154t1fkfSU7zyJojSN6gvR	Brandi Carlile - Take Me Home, Country Roads	https://music.youtube.com/watch?v=msshgNNSgMc	correct	official audio, title, artist and duration match
https://open.spotify.com/track/5VerAFKM0vDyjsRfxFFTZh	Brandi Carlile - A War With Time	https://music.youtube.com/watch?v=h5j0OW5WGtk	correct	official audio on the commentary edition
https://open.spotify.com/track/1Y4ZdPOOgCUhBcKZOrUFiS	Lil Mama - Lip Gloss	https://www.youtube.com/watch?v=U6wSqROUAOY	correct	lyrics upload, 1 s off
https://open.spotify.com/track/6s8nHXTJVqFjXE4yVZPDHR	Olly Murs - Troublemaker (feat. Flo Rida)	https://music.youtube.com/watch?v=EJRfHWI2S-s	correct	official audio, title, artist and duration match
https://open.spotify.com/track/2MLHyLy5z5l5YRp7momlgw	Weezer - Island In The Sun	https://music.youtube.com/watch?v=beX-9wW5rL0	correct	official audio (Green Album)
https://open.spotify.com/track/1OxcIUqVmVYxT6427tbhDW	Lenny Kravitz - Fly Away	https://music.youtube.com/watch?v=2KeFjLDkOrI	correct	official audio, title, artist and duration match
https://open.spotify.com/track/0M7mWKqwTIaVjYyxfZmtTa	Toby Keith - Courtesy Of The Red, White And Blue (The Angry American)	https://music.youtube.com/watch?v=OOekXfWTcvI	correct	official audio, title, artist and duration match
https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8	Zara Larsson - Lush Life	https://music.youtube.com/watch?v=RG-D4bcg54s	correct	official audio, title, artist and duration match
https://open.spotify.com/track/00ju8gshHD67on6Aqh83Pb	Zach Bryan - American Nights	https://music.youtube.com/watch?v=InPsTunDjqA	correct	official audio, title, artist and duration match
https://open.spotify.com/track/3bnVBN67NBEzedqQuWrpP4	Twenty One Pilots - Tear in My Heart	https://music.youtube.com/watch?v=-olL71GgdXQ	correct	official audio, title, artist and duration match
https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK	Portugal. The Man - Feel It Still	https://music.youtube.com/watch?v=OPKTk5vUtDY	correct	official audio, title, artist and duration match
https://open.spotify.com/track/3Pzh926pXggbMe2ZpXyMV7	Cage The Elephant - Ain't No Rest for the Wicked	https://music.youtube.com/watch?v=e2Z0sON2UPc	correct	official audio, title, artist and duration match
https://open.spotify.com/track/3ZOEytgrvLwQaqXreDs2Jx	Red Hot Chili Peppers - Can't Stop	https://music.youtube.com/watch?v=D4INE2zO9OU	correct	official audio, title, artist and duration match
https://open.spotify.com/track/5JVbvCHX10U2pLa5DEqGav	Capital Cities - Safe and Sound	https://music.youtube.com/watch?v=jWpZuFM0Qtk	correct	official audio, title, artist and duration match
https://open.spotify.com/track/2aibwv5hGXSgw7Yru8IYTO	Red Hot Chili Peppers - Snow (Hey Oh)	https://music.youtube.com/watch?v=s6GIT4RhFv0	correct	official audio, title, artist and duration match
https://open.spotify.com/track/3dPQuX8Gs42Y7b454ybpMR	The White Stripes - Seven Nation Army	https://music.youtube.com/watch?v=D_QLxj8jCF0	correct	official audio, title, artist and duration match
https://open.spotify.com/track/2x45xqISlmmDJqxOqr8BuS	U2 - With Or Without You - Remastered 2007	https://music.youtube.com/watch?v=oNvWDP_GkiY	correct	official audio on the super deluxe edition
https://open.spotify.com/track/7wd9kz7UXhJr8pgdqpzKu5	Shaboozey - A Bar Song (Tipsy)	https://music.youtube.com/watch?v=DPaqlPFznBI	correct	official audio, title, artist and duration match
https://open.spotify.com/track/0dONpZqjuOnTC0S8k9sisT	Shaboozey - Drink Don't Need No Mix (feat. BigXthaPlug)	https://music.youtube.com/watch?v=v7vkATSNy6c	correct	official audio, title, artist and duration match
https://open.spotify.com/track/0RKNYLcqG0mMNK0jFC8K47	Shaboozey - Last Of My Kind (feat. Paul Cauthen)	https://music.youtube.com/watch?v=aBMQ_cO9Hl4	correct	official audio, title, artist and duration match
https://open.spotify.com/track/3BovdzfaX4jb5KFQwoPfAw	Michael Jackson - Beat It	https://www.youtube.com/watch?v=HALQqM_3zsg	correct	lyrics upload, 3 s off
https://open.spotify.com/track/1TfqLAPs4K3s2rJMoCokcS	Eurythmics - Sweet Dreams (Are Made of This) - 2005 Remaster	https://www.youtube.com/watch?v=qeMFqkcPYcg	correct	official video, 1 s off
https://open.spotify.com/track/5P5cGNzqh6A353N3ShDK6Y	Lady Gaga - Bad Romance	https://music.youtube.com/watch?v=QdaG6pDOz5A	correct	official audio on the deluxe edition
https://open.spotify.com/track/5vollujufHY0jMZxx77VWr	The Killers - All These Things That I've Done	https://music.youtube.com/watch?v=AUAxlOfw2O0	correct	official audio, title, artist and duration match
https://open.spotify.com/track/70wYA8oYHoMzhRRkARoMhU	The Killers - When You Were Young	https://music.youtube.com/watch?v=s2gtQJiM5Zg	correct	official audio, title, artist and duration match
https://open.spotify.com/track/5VHRiH48pBB008CAkrIBwP	Shaboozey - Good News	https://music.youtube.com/watch?v=-JAtwolReQg	correct	official audio, title, artist and duration match
https://open.spotify.com/track/3anaHXs7z8NwLUatPxqJlE	Shaboozey - Amen	https://music.youtube.com/watch?v=T7e5JLmjqXs	correct	official audio, title, artist and duration match
https://open.spotify.com/track/213uaappJODsexwkR9rxhS	Shaboozey - Blink Twice	https://music.youtube.com/watch?v=FBanAuwX1IE	correct	official audio, title, artist and duration match
https://open.spotify.com/track/64BbK9SFKH2jk86U3dGj2P	Red Hot Chili Peppers - Otherside	https://music.youtube.com/watch?v=8901V1M5lDk	correct	official audio on the deluxe version
https://open.spotify.com/track/6GG73Jik4jUlQCkKg9JuGO	Jimmy Eat World - The Middle	https://music.youtube.com/watch?v=rubpIfLPzvU	correct	official audio, title, artist and duration match
https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9	Ritt Momney - Put Your Records On	https://music.youtube.com/watch?v=9NqhIhsJqHo	correct	official audio, title, artist and duration match
https://open.spotify.com/track/20I8RduZC2PWMWTDCZuuAN	Franz Ferdinand - Take Me Out	https://music.youtube.com/watch?v=d11xns8lE4w	correct	official audio, title, artist and duration match
https://open.spotify.com/track/2NjHlLS4KCChsfJPcR4jzd	GRAHAM - Look Too Easy	https://music.youtube.com/watch?v=DfgtdRkRxcY	correct	official audio, title, artist and duration match
https://open.spotify.com/track/6wpGqhRvJGNNXwWlPmkMyO	U2 - I Still Haven't Found What I'm Looking For	https://music.youtube.com/watch?v=fo2Q-YH6vow	correct	official audio, title, artist and duration match
https://open.spotify.com/track/5RKQ5NdjSh2QzD4MaunT91	Journey - Don't Stop Believin' (2022 Remaster)	https://music.youtube.com/watch?v=mM3Vmn4pdog	correct	official audio, title, artist and duration match
https://open.spotify.com/track/0qt5f5EL92o8Snzopsv0en	Sheppard - Geronimo	https://music.youtube.com/watch?v=OCLgRVRLZXo	correct	official audio, title, artist and duration match
https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc	Avicii - The Nights	https://music.youtube.com/watch?v=W4C-NEWrnSQ	correct	official audio on the EP
https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5	Ed Sheeran - Shivers	https://www.youtube.com/watch?v=z2_Lrg6rRks	correct	official lyric video, 2 s off
https://open.spotify.com/track/3IQF4xCQUPicbA4hWfTxPo	OneRepublic - I Lived	https://music.youtube.com/watch?v=R9LJ2sBD0F8	correct	official audio, title, artist and duration match
https://open.spotify.com/track/3IdN6RaoBu9L0fwGwfrJ5B	Charlie Jeer - Her Eyes	https://music.youtube.com/watch?v=ByQv_q4j1N4	correct	official audio, title, artist and duration match
https://open.spotify.com/track/2x1jP9BexWtOKudvuUHbaD	Edward Sharpe & The Magnetic Zeros - Home	https://www.youtube.com/watch?v=DHEOF_rcND8	correct	official video, 4 s longer
https://open.spotify.com/track/1QxxBUAx42J8pIFYJJR880	Benson Boone - Pretty Slowly	https://www.youtube.com/watch?v=4BuWrb8A_w4	correct	official music video, 1 s off (Spotify refresh failed; searched without album)
https://open.spotify.com/track/1NhPKVLsHhFUHIOZ32QnS2	OneRepublic - Secrets	https://music.youtube.com/watch?v=UTRF-w-0HdA	correct	official audio, title, artist and duration match
https://open.spotify.com/track/3Vr3zh0r7ALn8VLqCiRR10	Myles Smith - Stargazing	https://music.youtube.com/watch?v=Fplgu4VVb94	correct	official audio, title, artist and duration match
https://open.spotify.com/track/6PwjJ58I4t7Mae9xfZ9l9v	The Killers - Somebody Told Me	https://music.youtube.com/watch?v=liRMxUT8A2c	correct	official audio, title, artist and duration match
https://open.spotify.com/track/2iUmqdfGZcHIhS3b9E9EWq	Neon Trees - Everybody Talks	https://music.youtube.com/watch?v=JwlHM8TvFE4	correct	official audio, title, artist and duration match
https://open.spotify.com/track/4ZEw5uS9RY6M6lEjsu7w8Q	Myles Smith - My Home	https://music.youtube.com/watch?v=HESWhhd1T0I	correct	official audio, title, artist and duration match
https://open.spotify.com/track/14AyWf6y7KlWWLfAjdKMKI	The Lumineers - Ophelia	https://music.youtube.com/watch?v=qJF0doztm4c	correct	official audio on the deluxe edition
https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B	The Killers - Mr. Brightside	https://music.youtube.com/watch?v=m2zUrruKjDQ	correct	official audio, title, artist and duration match
https://open.spotify.com/track/0ZfByLXCeKchuj7zi1CJ0S	Milky Chance - Stolen Dance	https://music.youtube.com/watch?v=K1m_Dt_ImXQ	correct	official audio, title, artist and duration match
https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2	Avicii - Wake Me Up	https://music.youtube.com/watch?v=2NiyrtYegso	correct	official audio on the bonus edition
https://open.spotify.com/track/4vB4e8oopvmeARMW9na82S	GIO DARA - Be Mine	https://music.youtube.com/watch?v=mUn3f7m6ZuU	correct	official audio, title, artist and duration match
https://open.spotify.com/track/7gm2omqXDTaT4sS17hSu8T	Andy Grammer - Fresh Eyes	https://music.youtube.com/watch?v=FbiPG2363tg	correct	official audio, title, artist and duration match
https://open.spotify.com/track/0JjecOzaIzBTfIY35QGmgw	Myles Smith - Wait For You	https://music.youtube.com/watch?v=qyyRiamV3iA	correct	official audio, title, artist and duration match
https://open.spotify.com/track/6eWAWHm0cuOaPGDWhoLJ7s	Myles Smith - Nice To Meet You	https://music.youtube.com/watch?v=wavKJA-qGzY	unsure	pick is the feat. Lainey Wilson version; the Spotify track is on the 'Mistletoe Version' release
https://open.spotify.com/track/2kXjRzwcTZhGLnVjUud8l3	Mumford & Sons - Little Lion Man	https://music.youtube.com/watch?v=zWIauHyioTc	correct	official audio, title, artist and duration match
https://open.spotify.com/track/0TdacYZkgRxz8ZvHUtpimP	Alex Warren - Save You a Seat	https://music.youtube.com/watch?v=z5bwahVLh0Y	correct	official audio
https://open.spotify.com/track/5bKXRRnFPZfKWP1iIzq0FV	Max McNown - Forever Ain't Long Enough	https://music.youtube.com/watch?v=Ps1Ab-WiQuQ	correct	official audio, title, artist and duration match
https://open.spotify.com/track/7zXDR6FBV2PWzvcE7mOAOK	Max McNown - Turned Into Missing You	https://www.youtube.com/watch?v=UZ9E0z4YWWQ	correct	official music video, 1 s off
https://open.spotify.com/track/4nHJcUtNSUVjXRnjdP29Bk	Noah Kahan - You’re Gonna Go Far	https://music.youtube.com/watch?v=imMgXx6j1cg	correct	official audio, title, artist and duration match
